DIET,RECIPE_ID
gluten free,509330
gluten free,667216
vegetarian,696696
gluten free,696696
gluten free,610927
vegetarian,574367
gluten free,557921
vegetarian,760215
vegetarian,100714
vegan,100714
gluten free,100714
dairy free,100714
healthy,100714
vegetarian,517227
vegan,517227
gluten free,517227
dairy free,517227
gluten free,507509
dairy free,507509
gluten free,33953
vegetarian,350327
vegan,350327
gluten free,350327
dairy free,350327
vegetarian,580763
vegan,580763
gluten free,580763
dairy free,580763
healthy,580763
vegetarian,619939
vegetarian,765011
gluten free,765011
vegetarian,215302
gluten free,215302
dairy free,215302
gluten free,586740
dairy free,586740
gluten free,6603
dairy free,6603
dairy free,745506
vegetarian,599640
vegan,599640
gluten free,599640
dairy free,599640
healthy,599640
gluten free,226462
ketogenic,226462
vegetarian,208114
vegetarian,609218
vegan,609218
gluten free,609218
dairy free,609218
dairy free,87727
healthy,87727
vegetarian,538997
gluten free,538997
gluten free,770066
dairy free,770066
gluten free,478419
dairy free,478419
vegetarian,460624
gluten free,628865
gluten free,758841
vegetarian,605428
dairy free,626380
vegetarian,203316
gluten free,203316
dairy free,214806
healthy,214806
vegetarian,556662
gluten free,82061
vegetarian,518630
gluten free,518630
vegetarian,607041
gluten free,607041
gluten free,611839
healthy,19709
gluten free,569465
dairy free,569465
healthy,569465
gluten free,291799
dairy free,291799
gluten free,759410
dairy free,759410
vegetarian,587400
vegetarian,590567
vegetarian,200944
vegan,200944
dairy free,200944
gluten free,89799
vegetarian,577351
vegan,577351
gluten free,577351
dairy free,577351
vegetarian,34632
healthy,34632
gluten free,586287
gluten free,613348
vegetarian,629423
gluten free,629423
dairy free,629423
gluten free,521788
gluten free,482630
dairy free,482630
healthy,482630
gluten free,713447
dairy free,713447
gluten free,703887
dairy free,703887
vegetarian,611548
gluten free,611548
dairy free,611548
healthy,611548
vegetarian,625637
vegan,625637
gluten free,625637
dairy free,625637
gluten free,378710
dairy free,246036
vegetarian,35059
vegan,35059
gluten free,35059
dairy free,35059
gluten free,210542
vegetarian,502572
vegetarian,517947
dairy free,517947
vegetarian,530751
vegan,530751
gluten free,530751
dairy free,530751
vegetarian,211527
vegan,211527
dairy free,211527
healthy,211527
healthy,616196
dairy free,629746
vegetarian,750692
gluten free,750692
gluten free,493456
dairy free,493456
gluten free,290940
gluten free,735795
dairy free,735795
gluten free,677786
gluten free,43739
dairy free,43739
vegetarian,617061
gluten free,617061
gluten free,319485
dairy free,319485
healthy,319485
gluten free,542447
vegetarian,666110
dairy free,666110
vegetarian,56284
vegan,56284
gluten free,56284
dairy free,56284
vegetarian,18428
gluten free,18428
vegetarian,552637
gluten free,552637
gluten free,483381
dairy free,546611
vegetarian,600481
vegan,600481
gluten free,600481
dairy free,600481
gluten free,568359
dairy free,568359
vegetarian,825172
vegan,825172
gluten free,825172
dairy free,825172
gluten free,586655
gluten free,504747
dairy free,504747
vegetarian,672521
vegan,672521
gluten free,672521
dairy free,672521
vegetarian,472096
gluten free,472096
healthy,472096
vegetarian,260824
gluten free,492984
gluten free,446887
vegetarian,714371
vegetarian,572859
gluten free,673216
dairy free,673216
gluten free,10578
healthy,10578
gluten free,666264
ketogenic,666264
vegetarian,609293
gluten free,609293
healthy,587252
gluten free,771727
dairy free,585127
vegetarian,444208
vegetarian,549370
dairy free,549370
gluten free,244426
gluten free,616089
dairy free,246336
healthy,246336
gluten free,90926
dairy free,90926
gluten free,564171
vegetarian,545510
gluten free,57648
dairy free,57648
gluten free,668315
dairy free,668315
vegetarian,474201
gluten free,474201
dairy free,474201
vegetarian,217469
gluten free,217469
healthy,217469
gluten free,744337
vegetarian,199744
gluten free,199744
vegetarian,198426
vegan,198426
gluten free,198426
dairy free,198426
vegetarian,491495
vegetarian,518336
gluten free,520702
dairy free,520702
gluten free,575146
vegetarian,450032
gluten free,450032
dairy free,520034
gluten free,698239
dairy free,698239
healthy,698239
vegetarian,509956
gluten free,600233
dairy free,600233
vegetarian,206377
gluten free,206377
dairy free,206377
dairy free,794052
vegetarian,33803
vegan,33803
gluten free,33803
dairy free,33803
vegetarian,616583
gluten free,616583
dairy free,616583
vegetarian,483129
vegan,483129
gluten free,483129
dairy free,483129
vegetarian,65622
vegetarian,463108
vegetarian,703545
gluten free,703545
vegetarian,568337
vegan,568337
gluten free,568337
dairy free,568337
vegetarian,487810
gluten free,487810
vegetarian,592932
gluten free,592932
vegetarian,553757
vegan,553757
gluten free,553757
dairy free,553757
dairy free,15727
gluten free,619748
dairy free,619748
vegetarian,758278
vegan,758278
gluten free,758278
dairy free,758278
vegetarian,536201
gluten free,536201
dairy free,536201
gluten free,719025
dairy free,719025
vegetarian,516116
vegan,516116
gluten free,516116
dairy free,516116
vegetarian,512256
vegan,512256
gluten free,512256
dairy free,512256
gluten free,572009
gluten free,560639
dairy free,560639
vegetarian,571324
gluten free,698013
healthy,698013
gluten free,620370
dairy free,620370
vegetarian,205231
vegan,205231
gluten free,205231
dairy free,205231
vegetarian,740008
gluten free,740008
vegetarian,585087
vegan,585087
gluten free,585087
dairy free,585087
vegetarian,30523
vegan,30523
gluten free,30523
dairy free,30523
vegetarian,542210
gluten free,542210
dairy free,542210
gluten free,515992
dairy free,515992
gluten free,508973
gluten free,81968
vegetarian,466557
vegan,466557
gluten free,466557
dairy free,466557
vegetarian,196171
vegan,196171
dairy free,196171
vegetarian,249736
vegan,249736
gluten free,249736
dairy free,249736
gluten free,571834
vegetarian,213910
gluten free,515626
dairy free,515626
gluten free,693911
dairy free,693911
gluten free,612039
ketogenic,612039
vegetarian,494203
gluten free,479167
vegetarian,826455
dairy free,826455
vegetarian,761774
vegan,761774
gluten free,761774
dairy free,761774
healthy,761774
vegetarian,555642
gluten free,555642
vegetarian,195867
dairy free,195867
vegetarian,469247
vegetarian,121829
vegetarian,779207
vegan,779207
gluten free,779207
dairy free,779207
vegetarian,449399
gluten free,588721
ketogenic,588721
vegetarian,592950
gluten free,368308
vegetarian,679008
gluten free,214316
dairy free,214316
vegetarian,480690
vegetarian,475979
gluten free,475979
vegetarian,59039
vegan,59039
gluten free,59039
dairy free,59039
healthy,59039
vegetarian,619314
vegan,619314
dairy free,619314
vegetarian,25184
gluten free,25184
dairy free,25184
healthy,25184
vegetarian,518302
vegetarian,577546
gluten free,577546
dairy free,577546
vegetarian,221397
gluten free,26393
dairy free,26393
gluten free,74415
ketogenic,74415
dairy free,175787
vegetarian,21456
vegan,21456
dairy free,21456
vegetarian,328780
vegetarian,481817
vegan,481817
dairy free,481817
healthy,481817
vegetarian,543961
healthy,736783
gluten free,376731
vegetarian,615607
vegetarian,491731
gluten free,491731
dairy free,491731
dairy free,620784
gluten free,4881
dairy free,4881
healthy,4881
gluten free,602577
vegetarian,597594
vegan,597594
gluten free,597594
dairy free,597594
gluten free,755765
vegetarian,204593
gluten free,483568
healthy,559345
gluten free,490517
vegetarian,227189
gluten free,227189
vegetarian,667107
vegetarian,629472
gluten free,629472
vegetarian,25234
healthy,25234
vegetarian,63938
dairy free,63938
gluten free,221152
vegetarian,667873
gluten free,248015
gluten free,132187
vegetarian,587509
gluten free,587509
dairy free,587509
vegetarian,250440
dairy free,476240
vegetarian,525343
vegan,525343
gluten free,525343
dairy free,525343
vegetarian,556699
vegan,556699
gluten free,556699
dairy free,556699
vegetarian,467706
gluten free,467706
vegetarian,204922
gluten free,204922
gluten free,471525
vegetarian,758198
vegan,758198
gluten free,758198
dairy free,758198
vegetarian,218614
vegan,218614
gluten free,218614
dairy free,218614
vegetarian,558412
vegetarian,518943
vegetarian,603191
gluten free,603191
dairy free,603191
healthy,603191
gluten free,499293
dairy free,499293
vegetarian,52695
gluten free,101762
vegetarian,205186
vegetarian,414269
gluten free,141957
gluten free,597555
vegetarian,595232
gluten free,595232
dairy free,81325
gluten free,732575
dairy free,732575
gluten free,557934
dairy free,557934
gluten free,446959
vegetarian,102940
vegan,102940
gluten free,102940
dairy free,102940
vegetarian,36514
vegan,36514
gluten free,36514
dairy free,36514
vegetarian,510496
gluten free,510496
vegetarian,496333
vegan,496333
gluten free,496333
dairy free,496333
vegetarian,587196
vegetarian,59638
gluten free,475708
gluten free,328694
dairy free,328694
vegetarian,559118
dairy free,603751
gluten free,34014
healthy,34014
vegetarian,218523
gluten free,9898
dairy free,9898
healthy,9898
vegetarian,288071
gluten free,288071
dairy free,288071
vegetarian,22888
gluten free,22888
dairy free,628859
vegetarian,195777
gluten free,195777
vegetarian,488056
gluten free,488056
gluten free,777001
dairy free,777001
healthy,777001
gluten free,625713
vegetarian,221047
vegan,221047
gluten free,221047
dairy free,221047
gluten free,42616
dairy free,42616
dairy free,536390
dairy free,196030
vegetarian,758326
dairy free,758326
gluten free,742498
ketogenic,742498
gluten free,203534
ketogenic,203534
gluten free,474772
vegetarian,249529
vegan,249529
dairy free,249529
gluten free,494171
dairy free,494171
vegetarian,472700
vegan,472700
gluten free,472700
dairy free,472700
gluten free,607922
healthy,607922
vegetarian,462701
dairy free,462701
gluten free,54439
gluten free,589144
dairy free,589144
gluten free,568348
dairy free,568348
dairy free,550832
vegetarian,474200
vegan,474200
gluten free,474200
dairy free,474200
healthy,474200
gluten free,814087
dairy free,97452
vegetarian,524646
gluten free,448217
vegetarian,50403
vegan,50403
gluten free,50403
dairy free,50403
gluten free,202276
dairy free,745894
vegetarian,225582
gluten free,225582
vegetarian,577736
gluten free,200057
dairy free,200057
gluten free,203329
dairy free,203329
dairy free,249108
vegetarian,671646
vegan,671646
gluten free,671646
dairy free,671646
vegetarian,695747
gluten free,509302
dairy free,509302
vegetarian,628785
gluten free,628785
vegetarian,607116
gluten free,607116
vegetarian,51844
gluten free,485560
dairy free,694651
healthy,317314
vegetarian,697518
vegan,697518
gluten free,697518
dairy free,697518
gluten free,750626
vegetarian,509947
vegan,509947
gluten free,509947
dairy free,509947
vegetarian,481161
vegan,481161
gluten free,481161
dairy free,481161
vegetarian,756195
vegan,756195
gluten free,756195
dairy free,756195
gluten free,54864
dairy free,54864
gluten free,526660
gluten free,227294
dairy free,227294
vegetarian,698090
vegan,698090
gluten free,698090
dairy free,698090
gluten free,173406
dairy free,173406
gluten free,631236
dairy free,631236
gluten free,234901
dairy free,234901
vegetarian,588182
vegan,588182
gluten free,588182
dairy free,588182
gluten free,559581
dairy free,596174
vegetarian,606805
gluten free,606805
dairy free,616337
vegetarian,615185
vegan,615185
gluten free,615185
dairy free,615185
dairy free,590508
gluten free,630438
vegetarian,552557
dairy free,552557
vegetarian,532391
gluten free,532391
healthy,532391
dairy free,616644
dairy free,219709
vegetarian,557734
gluten free,557734
healthy,557734
gluten free,500824
dairy free,500824
gluten free,518083
dairy free,518083
gluten free,617096
dairy free,734401
ketogenic,734401
vegetarian,603293
gluten free,603293
dairy free,603293
vegetarian,584324
vegan,584324
gluten free,584324
dairy free,584324
vegetarian,39613
gluten free,39613
gluten free,290029
gluten free,479044
dairy free,479044
gluten free,207359
vegetarian,43996
vegan,43996
gluten free,43996
dairy free,43996
vegetarian,669526
gluten free,669526
gluten free,184059
vegetarian,541660
healthy,541660
gluten free,803081
dairy free,803081
vegetarian,198038
vegetarian,390085
dairy free,390085
vegetarian,604444
vegetarian,539096
gluten free,539096
gluten free,201472
vegetarian,247659
gluten free,247659
dairy free,247659
vegetarian,519686
gluten free,519686
vegetarian,542514
vegetarian,407926
gluten free,550252
dairy free,550252
gluten free,249263
vegetarian,763054
gluten free,695917
vegetarian,517405
gluten free,603786
dairy free,603786
vegetarian,473548
gluten free,473548
vegetarian,200485
vegan,200485
gluten free,200485
dairy free,200485
gluten free,494474
dairy free,494474
vegetarian,44400
vegan,44400
dairy free,44400
vegetarian,491376
vegetarian,599152
gluten free,6991
dairy free,6991
vegetarian,142505
gluten free,142505
gluten free,548236
vegetarian,605096
gluten free,605096
vegetarian,794358
gluten free,794358
vegetarian,245756
vegetarian,495896
gluten free,495896
dairy free,495896
dairy free,631193
dairy free,591300
gluten free,195342
vegetarian,540406
vegetarian,57956
gluten free,57956
gluten free,629194
gluten free,588130
gluten free,54460
gluten free,583714
vegetarian,487387
vegan,487387
gluten free,487387
dairy free,487387
vegetarian,800398
gluten free,800398
vegetarian,538188
vegetarian,375379
dairy free,375379
healthy,375379
gluten free,611535
dairy free,611535
gluten free,471764
dairy free,471764
dairy free,736043
vegetarian,214356
gluten free,214356
ketogenic,214356
vegetarian,496507
gluten free,496507
dairy free,496507
vegetarian,606944
dairy free,606944
gluten free,824176
vegetarian,27584
vegan,27584
gluten free,27584
dairy free,27584
vegetarian,487270
gluten free,487270
gluten free,628817
vegetarian,500095
dairy free,500095
vegetarian,487814
gluten free,474050
dairy free,474050
vegetarian,558555
vegan,558555
gluten free,558555
dairy free,558555
vegetarian,507762
gluten free,212908
dairy free,212908
gluten free,121959
dairy free,121959
vegetarian,547425
vegetarian,524276
vegan,524276
gluten free,524276
dairy free,524276
gluten free,682516
dairy free,682516
vegetarian,620290
dairy free,246796
vegetarian,149412
gluten free,149412
dairy free,149412
gluten free,751691
vegetarian,738650
vegetarian,520526
gluten free,244472
gluten free,534203
vegetarian,716498
vegan,716498
gluten free,716498
dairy free,716498
gluten free,83552
vegetarian,620604
vegetarian,733362
gluten free,733362
vegetarian,216081
vegan,216081
gluten free,216081
dairy free,216081
healthy,216081
vegetarian,449685
dairy free,535628
healthy,29408
vegetarian,521793
gluten free,521793
dairy free,521793
healthy,521793
vegetarian,127260
vegetarian,243925
gluten free,156873
dairy free,156873
dairy free,514914
gluten free,684875
vegetarian,473793
vegetarian,128130
vegan,128130
gluten free,128130
dairy free,128130
vegetarian,37734
vegan,37734
dairy free,37734
